"","mean","sd","t_value","p_value","metric","clean_mean","clean_sd","clean_t_value","clean_p_value","clean_metric","pics","cleanpics"
"1",0.99996303153069,0.00847529912534484,-0.0275871241591112,0.978132136165363,"ratioArousal",0.99996303153069,0.00847529912534484,-0.0275871241591112,0.978132136165363,"ratioArousal",40,40
"2",1.00865047417355,0.12179201611795,0.44921173161914,0.65576542338099,"ratioValence",0.995335093753405,0.0891349534885419,-0.326833963922434,0.745586988667211,"ratioValence",40,39
"3",1.00847023652485,0.229298147392764,0.233628051891688,0.816495757585097,"ratioRMS",0.984427440188502,0.173869319398336,-0.559331601396229,0.579217413893324,"ratioRMS",40,39
"4",0.980280132867371,0.777041764092196,-0.160505388968002,0.873311480385811,"ratioLocalRMS",0.851913392424765,0.545482209403829,-1.6735049129955,0.102663134981571,"ratioLocalRMS",40,38
"5",1.21513470098614,0.668464462429833,2.0354579699946,0.0486399720978925,"ratioSalience",1.1366404672942,0.453502364527919,1.88162071798848,0.0675642804811765,"ratioSalience",40,39
